run_id,file_name,family,model,prompt,is_partial,n_news,n_rows,complete_36x_rows,json_errors,ensemble_op,ensemble_left,ensemble_right,threshold,threshold_value,scope,gold_pairs,pred_pairs,tp_pairs,fp_pairs_vs_scope,fn_pairs,mean_pred_labels,micro_precision,micro_recall,micro_f1,macro_f1_supported,sample_f1_empty_correct,any_precision,any_recall,any_f1,gold_news,pred_any_news,news_with_true_hit,true_hit_news_coverage,false_relevant_news,missed_all_scope_news
ensemble_OR__v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237_0.10__v3_social_signal_experiment_social_signal_v5_think_false_gemma4_e4b_v5_b1_search237_0.55,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237@0.10,v3_social_signal_experiment_social_signal_v5_think_false_gemma4_e4b_v5_b1_search237@0.55,ensemble,,all,656,905,460,445,196,3.818565400843882,0.5082872928176796,0.7012195121951219,0.5893657911595132,0.42444681790228517,0.5446565623780812,0.9578059071729957,1.0,0.978448275862069,227,237,205,0.9030837004405287,10,0
ensemble_OR__v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237_0.10__v3_social_signal_experiment_social_signal_v5_think_false_gemma4_e4b_v5_b1_search237_0.60,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237@0.10,v3_social_signal_experiment_social_signal_v5_think_false_gemma4_e4b_v5_b1_search237@0.60,ensemble,,all,656,905,460,445,196,3.818565400843882,0.5082872928176796,0.7012195121951219,0.5893657911595132,0.42444681790228517,0.5446565623780812,0.9578059071729957,1.0,0.978448275862069,227,237,205,0.9030837004405287,10,0
ensemble_OR__v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237_0.15__v3_social_signal_experiment_social_signal_v5_think_false_gemma4_e4b_v5_b1_search237_0.55,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237@0.15,v3_social_signal_experiment_social_signal_v5_think_false_gemma4_e4b_v5_b1_search237@0.55,ensemble,,all,656,905,460,445,196,3.818565400843882,0.5082872928176796,0.7012195121951219,0.5893657911595132,0.42444681790228517,0.5446565623780812,0.9578059071729957,1.0,0.978448275862069,227,237,205,0.9030837004405287,10,0
ensemble_OR__v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237_0.15__v3_social_signal_experiment_social_signal_v5_think_false_gemma4_e4b_v5_b1_search237_0.60,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237@0.15,v3_social_signal_experiment_social_signal_v5_think_false_gemma4_e4b_v5_b1_search237@0.60,ensemble,,all,656,905,460,445,196,3.818565400843882,0.5082872928176796,0.7012195121951219,0.5893657911595132,0.42444681790228517,0.5446565623780812,0.9578059071729957,1.0,0.978448275862069,227,237,205,0.9030837004405287,10,0
ensemble_OR__v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237_0.20__v3_social_signal_experiment_social_signal_v5_think_false_gemma4_e4b_v5_b1_search237_0.55,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237@0.20,v3_social_signal_experiment_social_signal_v5_think_false_gemma4_e4b_v5_b1_search237@0.55,ensemble,,all,656,905,460,445,196,3.818565400843882,0.5082872928176796,0.7012195121951219,0.5893657911595132,0.42444681790228517,0.5446565623780812,0.9578059071729957,1.0,0.978448275862069,227,237,205,0.9030837004405287,10,0
ensemble_OR__v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237_0.20__v3_social_signal_experiment_social_signal_v5_think_false_gemma4_e4b_v5_b1_search237_0.60,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237@0.20,v3_social_signal_experiment_social_signal_v5_think_false_gemma4_e4b_v5_b1_search237@0.60,ensemble,,all,656,905,460,445,196,3.818565400843882,0.5082872928176796,0.7012195121951219,0.5893657911595132,0.42444681790228517,0.5446565623780812,0.9578059071729957,1.0,0.978448275862069,227,237,205,0.9030837004405287,10,0
ensemble_OR__v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237_0.25__v3_social_signal_experiment_social_signal_v5_think_false_gemma4_e4b_v5_b1_search237_0.55,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237@0.25,v3_social_signal_experiment_social_signal_v5_think_false_gemma4_e4b_v5_b1_search237@0.55,ensemble,,all,656,905,460,445,196,3.818565400843882,0.5082872928176796,0.7012195121951219,0.5893657911595132,0.42444681790228517,0.5446565623780812,0.9578059071729957,1.0,0.978448275862069,227,237,205,0.9030837004405287,10,0
ensemble_OR__v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237_0.25__v3_social_signal_experiment_social_signal_v5_think_false_gemma4_e4b_v5_b1_search237_0.60,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237@0.25,v3_social_signal_experiment_social_signal_v5_think_false_gemma4_e4b_v5_b1_search237@0.60,ensemble,,all,656,905,460,445,196,3.818565400843882,0.5082872928176796,0.7012195121951219,0.5893657911595132,0.42444681790228517,0.5446565623780812,0.9578059071729957,1.0,0.978448275862069,227,237,205,0.9030837004405287,10,0
ensemble_OR__v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237_0.30__v3_social_signal_experiment_social_signal_v5_think_false_gemma4_e4b_v5_b1_search237_0.55,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237@0.30,v3_social_signal_experiment_social_signal_v5_think_false_gemma4_e4b_v5_b1_search237@0.55,ensemble,,all,656,905,460,445,196,3.818565400843882,0.5082872928176796,0.7012195121951219,0.5893657911595132,0.42444681790228517,0.5446565623780812,0.9578059071729957,1.0,0.978448275862069,227,237,205,0.9030837004405287,10,0
ensemble_OR__v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237_0.30__v3_social_signal_experiment_social_signal_v5_think_false_gemma4_e4b_v5_b1_search237_0.60,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237@0.30,v3_social_signal_experiment_social_signal_v5_think_false_gemma4_e4b_v5_b1_search237@0.60,ensemble,,all,656,905,460,445,196,3.818565400843882,0.5082872928176796,0.7012195121951219,0.5893657911595132,0.42444681790228517,0.5446565623780812,0.9578059071729957,1.0,0.978448275862069,227,237,205,0.9030837004405287,10,0
ensemble_OR__v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237_default__v3_social_signal_experiment_social_signal_v5_think_false_gemma4_e4b_v5_b1_search237_0.35,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237@default,v3_social_signal_experiment_social_signal_v5_think_false_gemma4_e4b_v5_b1_search237@0.35,ensemble,,all,656,906,460,446,196,3.8227848101265822,0.5077262693156733,0.7012195121951219,0.58898847631242,0.42404113838910057,0.5442044828120778,0.9578059071729957,1.0,0.978448275862069,227,237,205,0.9030837004405287,10,0
ensemble_OR__v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237_default__v3_social_signal_experiment_social_signal_v5_think_false_gemma4_e4b_v5_b1_search237_0.40,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237@default,v3_social_signal_experiment_social_signal_v5_think_false_gemma4_e4b_v5_b1_search237@0.40,ensemble,,all,656,906,460,446,196,3.8227848101265822,0.5077262693156733,0.7012195121951219,0.58898847631242,0.42404113838910057,0.5442044828120778,0.9578059071729957,1.0,0.978448275862069,227,237,205,0.9030837004405287,10,0
ensemble_OR__v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237_default__v3_social_signal_experiment_social_signal_v5_think_false_gemma4_e4b_v5_b1_search237_0.45,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237@default,v3_social_signal_experiment_social_signal_v5_think_false_gemma4_e4b_v5_b1_search237@0.45,ensemble,,all,656,906,460,446,196,3.8227848101265822,0.5077262693156733,0.7012195121951219,0.58898847631242,0.42404113838910057,0.5442044828120778,0.9578059071729957,1.0,0.978448275862069,227,237,205,0.9030837004405287,10,0
ensemble_OR__v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237_default__v3_social_signal_experiment_social_signal_v5_think_false_gemma4_e4b_v5_b1_search237_0.50,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237@default,v3_social_signal_experiment_social_signal_v5_think_false_gemma4_e4b_v5_b1_search237@0.50,ensemble,,all,656,906,460,446,196,3.8227848101265822,0.5077262693156733,0.7012195121951219,0.58898847631242,0.42404113838910057,0.5442044828120778,0.9578059071729957,1.0,0.978448275862069,227,237,205,0.9030837004405287,10,0
ensemble_OR__v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237_0.05__v3_social_signal_experiment_social_signal_v5_think_false_gemma4_e4b_v5_b1_search237_0.35,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237@0.05,v3_social_signal_experiment_social_signal_v5_think_false_gemma4_e4b_v5_b1_search237@0.35,ensemble,,all,656,906,460,446,196,3.8227848101265822,0.5077262693156733,0.7012195121951219,0.58898847631242,0.42404113838910057,0.5442044828120778,0.9578059071729957,1.0,0.978448275862069,227,237,205,0.9030837004405287,10,0
ensemble_OR__v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237_0.05__v3_social_signal_experiment_social_signal_v5_think_false_gemma4_e4b_v5_b1_search237_0.40,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237@0.05,v3_social_signal_experiment_social_signal_v5_think_false_gemma4_e4b_v5_b1_search237@0.40,ensemble,,all,656,906,460,446,196,3.8227848101265822,0.5077262693156733,0.7012195121951219,0.58898847631242,0.42404113838910057,0.5442044828120778,0.9578059071729957,1.0,0.978448275862069,227,237,205,0.9030837004405287,10,0
ensemble_OR__v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237_0.05__v3_social_signal_experiment_social_signal_v5_think_false_gemma4_e4b_v5_b1_search237_0.45,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237@0.05,v3_social_signal_experiment_social_signal_v5_think_false_gemma4_e4b_v5_b1_search237@0.45,ensemble,,all,656,906,460,446,196,3.8227848101265822,0.5077262693156733,0.7012195121951219,0.58898847631242,0.42404113838910057,0.5442044828120778,0.9578059071729957,1.0,0.978448275862069,227,237,205,0.9030837004405287,10,0
ensemble_OR__v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237_0.05__v3_social_signal_experiment_social_signal_v5_think_false_gemma4_e4b_v5_b1_search237_0.50,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237@0.05,v3_social_signal_experiment_social_signal_v5_think_false_gemma4_e4b_v5_b1_search237@0.50,ensemble,,all,656,906,460,446,196,3.8227848101265822,0.5077262693156733,0.7012195121951219,0.58898847631242,0.42404113838910057,0.5442044828120778,0.9578059071729957,1.0,0.978448275862069,227,237,205,0.9030837004405287,10,0
ensemble_OR__v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237_0.10__v3_social_signal_experiment_social_signal_v5_think_false_gemma4_e4b_v5_b1_search237_0.35,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237@0.10,v3_social_signal_experiment_social_signal_v5_think_false_gemma4_e4b_v5_b1_search237@0.35,ensemble,,all,656,906,460,446,196,3.8227848101265822,0.5077262693156733,0.7012195121951219,0.58898847631242,0.42404113838910057,0.5442044828120778,0.9578059071729957,1.0,0.978448275862069,227,237,205,0.9030837004405287,10,0
ensemble_OR__v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237_0.10__v3_social_signal_experiment_social_signal_v5_think_false_gemma4_e4b_v5_b1_search237_0.40,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237@0.10,v3_social_signal_experiment_social_signal_v5_think_false_gemma4_e4b_v5_b1_search237@0.40,ensemble,,all,656,906,460,446,196,3.8227848101265822,0.5077262693156733,0.7012195121951219,0.58898847631242,0.42404113838910057,0.5442044828120778,0.9578059071729957,1.0,0.978448275862069,227,237,205,0.9030837004405287,10,0
ensemble_OR__v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237_0.10__v3_social_signal_experiment_social_signal_v5_think_false_gemma4_e4b_v5_b1_search237_0.45,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237@0.10,v3_social_signal_experiment_social_signal_v5_think_false_gemma4_e4b_v5_b1_search237@0.45,ensemble,,all,656,906,460,446,196,3.8227848101265822,0.5077262693156733,0.7012195121951219,0.58898847631242,0.42404113838910057,0.5442044828120778,0.9578059071729957,1.0,0.978448275862069,227,237,205,0.9030837004405287,10,0
ensemble_OR__v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237_0.10__v3_social_signal_experiment_social_signal_v5_think_false_gemma4_e4b_v5_b1_search237_0.50,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237@0.10,v3_social_signal_experiment_social_signal_v5_think_false_gemma4_e4b_v5_b1_search237@0.50,ensemble,,all,656,906,460,446,196,3.8227848101265822,0.5077262693156733,0.7012195121951219,0.58898847631242,0.42404113838910057,0.5442044828120778,0.9578059071729957,1.0,0.978448275862069,227,237,205,0.9030837004405287,10,0
ensemble_OR__v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237_0.15__v3_social_signal_experiment_social_signal_v5_think_false_gemma4_e4b_v5_b1_search237_0.35,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237@0.15,v3_social_signal_experiment_social_signal_v5_think_false_gemma4_e4b_v5_b1_search237@0.35,ensemble,,all,656,906,460,446,196,3.8227848101265822,0.5077262693156733,0.7012195121951219,0.58898847631242,0.42404113838910057,0.5442044828120778,0.9578059071729957,1.0,0.978448275862069,227,237,205,0.9030837004405287,10,0
ensemble_OR__v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237_0.15__v3_social_signal_experiment_social_signal_v5_think_false_gemma4_e4b_v5_b1_search237_0.40,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237@0.15,v3_social_signal_experiment_social_signal_v5_think_false_gemma4_e4b_v5_b1_search237@0.40,ensemble,,all,656,906,460,446,196,3.8227848101265822,0.5077262693156733,0.7012195121951219,0.58898847631242,0.42404113838910057,0.5442044828120778,0.9578059071729957,1.0,0.978448275862069,227,237,205,0.9030837004405287,10,0
ensemble_OR__v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237_0.15__v3_social_signal_experiment_social_signal_v5_think_false_gemma4_e4b_v5_b1_search237_0.45,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237@0.15,v3_social_signal_experiment_social_signal_v5_think_false_gemma4_e4b_v5_b1_search237@0.45,ensemble,,all,656,906,460,446,196,3.8227848101265822,0.5077262693156733,0.7012195121951219,0.58898847631242,0.42404113838910057,0.5442044828120778,0.9578059071729957,1.0,0.978448275862069,227,237,205,0.9030837004405287,10,0
ensemble_OR__v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237_0.15__v3_social_signal_experiment_social_signal_v5_think_false_gemma4_e4b_v5_b1_search237_0.50,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237@0.15,v3_social_signal_experiment_social_signal_v5_think_false_gemma4_e4b_v5_b1_search237@0.50,ensemble,,all,656,906,460,446,196,3.8227848101265822,0.5077262693156733,0.7012195121951219,0.58898847631242,0.42404113838910057,0.5442044828120778,0.9578059071729957,1.0,0.978448275862069,227,237,205,0.9030837004405287,10,0
ensemble_OR__v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237_0.20__v3_social_signal_experiment_social_signal_v5_think_false_gemma4_e4b_v5_b1_search237_0.35,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237@0.20,v3_social_signal_experiment_social_signal_v5_think_false_gemma4_e4b_v5_b1_search237@0.35,ensemble,,all,656,906,460,446,196,3.8227848101265822,0.5077262693156733,0.7012195121951219,0.58898847631242,0.42404113838910057,0.5442044828120778,0.9578059071729957,1.0,0.978448275862069,227,237,205,0.9030837004405287,10,0
ensemble_OR__v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237_0.20__v3_social_signal_experiment_social_signal_v5_think_false_gemma4_e4b_v5_b1_search237_0.40,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237@0.20,v3_social_signal_experiment_social_signal_v5_think_false_gemma4_e4b_v5_b1_search237@0.40,ensemble,,all,656,906,460,446,196,3.8227848101265822,0.5077262693156733,0.7012195121951219,0.58898847631242,0.42404113838910057,0.5442044828120778,0.9578059071729957,1.0,0.978448275862069,227,237,205,0.9030837004405287,10,0
ensemble_OR__v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237_0.20__v3_social_signal_experiment_social_signal_v5_think_false_gemma4_e4b_v5_b1_search237_0.45,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237@0.20,v3_social_signal_experiment_social_signal_v5_think_false_gemma4_e4b_v5_b1_search237@0.45,ensemble,,all,656,906,460,446,196,3.8227848101265822,0.5077262693156733,0.7012195121951219,0.58898847631242,0.42404113838910057,0.5442044828120778,0.9578059071729957,1.0,0.978448275862069,227,237,205,0.9030837004405287,10,0
