run_id,file_name,family,model,prompt,is_partial,n_news,n_rows,complete_36x_rows,json_errors,ensemble_op,ensemble_left,ensemble_right,threshold,threshold_value,scope,gold_pairs,pred_pairs,tp_pairs,fp_pairs_vs_scope,fn_pairs,mean_pred_labels,micro_precision,micro_recall,micro_f1,macro_f1_supported,sample_f1_empty_correct,any_precision,any_recall,any_f1,gold_news,pred_any_news,news_with_true_hit,true_hit_news_coverage,false_relevant_news,missed_all_scope_news,ranking
ensemble_OR__prompt_think_true_gemma4_e4b_direct_core_gold_fewshot_v5_think_ctx16384_tok16384_n237_0.10__ompt_think_false_gemma4_26b_direct_core_targeted_v7_nothink_ctx32768_tok16384_b2_n237_0.65,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v4_social_signal_experiment_v4_prompt_think_true_gemma4_e4b_direct_core_gold_fewshot_v5_think_ctx16384_tok16384_n237@0.10,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_direct_core_targeted_v7_nothink_ctx32768_tok16384_b2_n237@0.65,ensemble,,all,681,542,389,153,292,2.2869198312236287,0.7177121771217713,0.5712187958883994,0.6361406377759607,0.4249155351194237,0.6158419639432297,1.0,0.9620253164556962,0.9806451612903225,237,228,213,0.8987341772151899,0,9,all_ensemble_micro_f1
ensemble_OR__prompt_think_true_gemma4_e4b_direct_core_gold_fewshot_v5_think_ctx16384_tok16384_n237_0.15__ompt_think_false_gemma4_26b_direct_core_targeted_v7_nothink_ctx32768_tok16384_b2_n237_0.65,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v4_social_signal_experiment_v4_prompt_think_true_gemma4_e4b_direct_core_gold_fewshot_v5_think_ctx16384_tok16384_n237@0.15,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_direct_core_targeted_v7_nothink_ctx32768_tok16384_b2_n237@0.65,ensemble,,all,681,542,389,153,292,2.2869198312236287,0.7177121771217713,0.5712187958883994,0.6361406377759607,0.4249155351194237,0.6158419639432297,1.0,0.9620253164556962,0.9806451612903225,237,228,213,0.8987341772151899,0,9,all_ensemble_micro_f1
ensemble_OR__prompt_think_true_gemma4_e4b_direct_core_gold_fewshot_v5_think_ctx16384_tok16384_n237_0.20__ompt_think_false_gemma4_26b_direct_core_targeted_v7_nothink_ctx32768_tok16384_b2_n237_0.65,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v4_social_signal_experiment_v4_prompt_think_true_gemma4_e4b_direct_core_gold_fewshot_v5_think_ctx16384_tok16384_n237@0.20,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_direct_core_targeted_v7_nothink_ctx32768_tok16384_b2_n237@0.65,ensemble,,all,681,542,389,153,292,2.2869198312236287,0.7177121771217713,0.5712187958883994,0.6361406377759607,0.4249155351194237,0.6158419639432297,1.0,0.9620253164556962,0.9806451612903225,237,228,213,0.8987341772151899,0,9,all_ensemble_micro_f1
ensemble_OR__prompt_think_true_gemma4_e4b_direct_core_gold_fewshot_v5_think_ctx16384_tok16384_n237_0.25__ompt_think_false_gemma4_26b_direct_core_targeted_v7_nothink_ctx32768_tok16384_b2_n237_0.65,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v4_social_signal_experiment_v4_prompt_think_true_gemma4_e4b_direct_core_gold_fewshot_v5_think_ctx16384_tok16384_n237@0.25,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_direct_core_targeted_v7_nothink_ctx32768_tok16384_b2_n237@0.65,ensemble,,all,681,542,389,153,292,2.2869198312236287,0.7177121771217713,0.5712187958883994,0.6361406377759607,0.4249155351194237,0.6158419639432297,1.0,0.9620253164556962,0.9806451612903225,237,228,213,0.8987341772151899,0,9,all_ensemble_micro_f1
ensemble_OR__prompt_think_true_gemma4_e4b_direct_core_gold_fewshot_v5_think_ctx16384_tok16384_n237_0.30__ompt_think_false_gemma4_26b_direct_core_targeted_v7_nothink_ctx32768_tok16384_b2_n237_0.65,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v4_social_signal_experiment_v4_prompt_think_true_gemma4_e4b_direct_core_gold_fewshot_v5_think_ctx16384_tok16384_n237@0.30,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_direct_core_targeted_v7_nothink_ctx32768_tok16384_b2_n237@0.65,ensemble,,all,681,542,389,153,292,2.2869198312236287,0.7177121771217713,0.5712187958883994,0.6361406377759607,0.4249155351194237,0.6158419639432297,1.0,0.9620253164556962,0.9806451612903225,237,228,213,0.8987341772151899,0,9,all_ensemble_micro_f1
ensemble_OR__prompt_think_true_gemma4_e4b_direct_core_gold_fewshot_v5_think_ctx16384_tok16384_n237_0.35__ompt_think_false_gemma4_26b_direct_core_targeted_v7_nothink_ctx32768_tok16384_b2_n237_0.65,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v4_social_signal_experiment_v4_prompt_think_true_gemma4_e4b_direct_core_gold_fewshot_v5_think_ctx16384_tok16384_n237@0.35,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_direct_core_targeted_v7_nothink_ctx32768_tok16384_b2_n237@0.65,ensemble,,all,681,542,389,153,292,2.2869198312236287,0.7177121771217713,0.5712187958883994,0.6361406377759607,0.4249155351194237,0.6158419639432297,1.0,0.9620253164556962,0.9806451612903225,237,228,213,0.8987341772151899,0,9,all_ensemble_micro_f1
ensemble_OR__prompt_think_true_gemma4_e4b_direct_core_gold_fewshot_v5_think_ctx16384_tok16384_n237_0.40__ompt_think_false_gemma4_26b_direct_core_targeted_v7_nothink_ctx32768_tok16384_b2_n237_0.65,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v4_social_signal_experiment_v4_prompt_think_true_gemma4_e4b_direct_core_gold_fewshot_v5_think_ctx16384_tok16384_n237@0.40,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_direct_core_targeted_v7_nothink_ctx32768_tok16384_b2_n237@0.65,ensemble,,all,681,542,389,153,292,2.2869198312236287,0.7177121771217713,0.5712187958883994,0.6361406377759607,0.4249155351194237,0.6158419639432297,1.0,0.9620253164556962,0.9806451612903225,237,228,213,0.8987341772151899,0,9,all_ensemble_micro_f1
ensemble_OR__prompt_think_true_gemma4_e4b_direct_core_gold_fewshot_v5_think_ctx16384_tok16384_n237_0.45__ompt_think_false_gemma4_26b_direct_core_targeted_v7_nothink_ctx32768_tok16384_b2_n237_0.65,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v4_social_signal_experiment_v4_prompt_think_true_gemma4_e4b_direct_core_gold_fewshot_v5_think_ctx16384_tok16384_n237@0.45,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_direct_core_targeted_v7_nothink_ctx32768_tok16384_b2_n237@0.65,ensemble,,all,681,542,389,153,292,2.2869198312236287,0.7177121771217713,0.5712187958883994,0.6361406377759607,0.4249155351194237,0.6158419639432297,1.0,0.9620253164556962,0.9806451612903225,237,228,213,0.8987341772151899,0,9,all_ensemble_micro_f1
ensemble_OR__prompt_think_true_gemma4_e4b_direct_core_gold_fewshot_v5_think_ctx16384_tok16384_n237_0.50__ompt_think_false_gemma4_26b_direct_core_targeted_v7_nothink_ctx32768_tok16384_b2_n237_0.65,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v4_social_signal_experiment_v4_prompt_think_true_gemma4_e4b_direct_core_gold_fewshot_v5_think_ctx16384_tok16384_n237@0.50,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_direct_core_targeted_v7_nothink_ctx32768_tok16384_b2_n237@0.65,ensemble,,all,681,542,389,153,292,2.2869198312236287,0.7177121771217713,0.5712187958883994,0.6361406377759607,0.4249155351194237,0.6158419639432297,1.0,0.9620253164556962,0.9806451612903225,237,228,213,0.8987341772151899,0,9,all_ensemble_micro_f1
ensemble_OR__prompt_think_true_gemma4_e4b_direct_core_gold_fewshot_v5_think_ctx16384_tok16384_n237_0.55__ompt_think_false_gemma4_26b_direct_core_targeted_v7_nothink_ctx32768_tok16384_b2_n237_0.65,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v4_social_signal_experiment_v4_prompt_think_true_gemma4_e4b_direct_core_gold_fewshot_v5_think_ctx16384_tok16384_n237@0.55,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_direct_core_targeted_v7_nothink_ctx32768_tok16384_b2_n237@0.65,ensemble,,all,681,542,389,153,292,2.2869198312236287,0.7177121771217713,0.5712187958883994,0.6361406377759607,0.4249155351194237,0.6158419639432297,1.0,0.9620253164556962,0.9806451612903225,237,228,213,0.8987341772151899,0,9,all_ensemble_micro_f1
ensemble_OR__prompt_think_true_gemma4_e4b_direct_core_gold_fewshot_v5_think_ctx16384_tok16384_n237_0.60__ompt_think_false_gemma4_26b_direct_core_targeted_v7_nothink_ctx32768_tok16384_b2_n237_0.65,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v4_social_signal_experiment_v4_prompt_think_true_gemma4_e4b_direct_core_gold_fewshot_v5_think_ctx16384_tok16384_n237@0.60,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_direct_core_targeted_v7_nothink_ctx32768_tok16384_b2_n237@0.65,ensemble,,all,681,542,389,153,292,2.2869198312236287,0.7177121771217713,0.5712187958883994,0.6361406377759607,0.4249155351194237,0.6158419639432297,1.0,0.9620253164556962,0.9806451612903225,237,228,213,0.8987341772151899,0,9,all_ensemble_micro_f1
ensemble_OR__prompt_think_true_gemma4_e4b_direct_core_gold_fewshot_v5_think_ctx16384_tok16384_n237_0.75__t_think_false_gemma4_26b_direct_core_targeted_v7_nothink_ctx32768_tok16384_b2_n237_default,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v4_social_signal_experiment_v4_prompt_think_true_gemma4_e4b_direct_core_gold_fewshot_v5_think_ctx16384_tok16384_n237@0.75,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_direct_core_targeted_v7_nothink_ctx32768_tok16384_b2_n237@default,ensemble,,all,681,521,382,139,299,2.19831223628692,0.7332053742802304,0.5609397944199707,0.6356073211314476,0.39193711307635454,0.6140357766940044,1.0,0.9620253164556962,0.9806451612903225,237,228,212,0.8945147679324894,0,9,all_ensemble_micro_f1
ensemble_OR__prompt_think_true_gemma4_e4b_direct_core_gold_fewshot_v5_think_ctx16384_tok16384_n237_0.75__ompt_think_false_gemma4_26b_direct_core_targeted_v7_nothink_ctx32768_tok16384_b2_n237_0.05,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v4_social_signal_experiment_v4_prompt_think_true_gemma4_e4b_direct_core_gold_fewshot_v5_think_ctx16384_tok16384_n237@0.75,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_direct_core_targeted_v7_nothink_ctx32768_tok16384_b2_n237@0.05,ensemble,,all,681,521,382,139,299,2.19831223628692,0.7332053742802304,0.5609397944199707,0.6356073211314476,0.39193711307635454,0.6140357766940044,1.0,0.9620253164556962,0.9806451612903225,237,228,212,0.8945147679324894,0,9,all_ensemble_micro_f1
ensemble_OR__prompt_think_true_gemma4_e4b_direct_core_gold_fewshot_v5_think_ctx16384_tok16384_n237_0.75__ompt_think_false_gemma4_26b_direct_core_targeted_v7_nothink_ctx32768_tok16384_b2_n237_0.10,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v4_social_signal_experiment_v4_prompt_think_true_gemma4_e4b_direct_core_gold_fewshot_v5_think_ctx16384_tok16384_n237@0.75,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_direct_core_targeted_v7_nothink_ctx32768_tok16384_b2_n237@0.10,ensemble,,all,681,521,382,139,299,2.19831223628692,0.7332053742802304,0.5609397944199707,0.6356073211314476,0.39193711307635454,0.6140357766940044,1.0,0.9620253164556962,0.9806451612903225,237,228,212,0.8945147679324894,0,9,all_ensemble_micro_f1
ensemble_OR__prompt_think_true_gemma4_e4b_direct_core_gold_fewshot_v5_think_ctx16384_tok16384_n237_0.75__ompt_think_false_gemma4_26b_direct_core_targeted_v7_nothink_ctx32768_tok16384_b2_n237_0.15,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v4_social_signal_experiment_v4_prompt_think_true_gemma4_e4b_direct_core_gold_fewshot_v5_think_ctx16384_tok16384_n237@0.75,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_direct_core_targeted_v7_nothink_ctx32768_tok16384_b2_n237@0.15,ensemble,,all,681,521,382,139,299,2.19831223628692,0.7332053742802304,0.5609397944199707,0.6356073211314476,0.39193711307635454,0.6140357766940044,1.0,0.9620253164556962,0.9806451612903225,237,228,212,0.8945147679324894,0,9,all_ensemble_micro_f1
ensemble_OR__manual_dataset_prompt_search_best_balanced_recall_v2_0.15__manual_dataset_bert_predictions_full_text_5df03950348d_0.05,,pairwise_ensemble,mixed,mixed,False,739,,True,,OR,manual_dataset_prompt_search_best_balanced_recall_v2@0.15,manual_dataset_bert_predictions_full_text_5df03950348d@0.05,ensemble,,all,2010,22612,1832,20780,178,30.59810554803789,0.08101892800283035,0.9114427860696518,0.14881000731053529,0.13940737058265115,0.14372769947070307,0.9553450608930988,1.0,0.9771626297577855,706,739,685,0.9702549575070821,33,0,all_ensemble_micro_recall
ensemble_OR__manual_dataset_prompt_search_best_balanced_recall_v2_0.20__manual_dataset_bert_predictions_full_text_5df03950348d_0.05,,pairwise_ensemble,mixed,mixed,False,739,,True,,OR,manual_dataset_prompt_search_best_balanced_recall_v2@0.20,manual_dataset_bert_predictions_full_text_5df03950348d@0.05,ensemble,,all,2010,22612,1832,20780,178,30.59810554803789,0.08101892800283035,0.9114427860696518,0.14881000731053529,0.13940737058265115,0.14372769947070307,0.9553450608930988,1.0,0.9771626297577855,706,739,685,0.9702549575070821,33,0,all_ensemble_micro_recall
ensemble_OR__manual_dataset_prompt_search_best_balanced_recall_v2_0.25__manual_dataset_bert_predictions_full_text_5df03950348d_0.05,,pairwise_ensemble,mixed,mixed,False,739,,True,,OR,manual_dataset_prompt_search_best_balanced_recall_v2@0.25,manual_dataset_bert_predictions_full_text_5df03950348d@0.05,ensemble,,all,2010,22612,1832,20780,178,30.59810554803789,0.08101892800283035,0.9114427860696518,0.14881000731053529,0.13940737058265115,0.14372769947070307,0.9553450608930988,1.0,0.9771626297577855,706,739,685,0.9702549575070821,33,0,all_ensemble_micro_recall
ensemble_OR__manual_dataset_prompt_search_best_balanced_recall_v2_0.30__manual_dataset_bert_predictions_full_text_5df03950348d_0.05,,pairwise_ensemble,mixed,mixed,False,739,,True,,OR,manual_dataset_prompt_search_best_balanced_recall_v2@0.30,manual_dataset_bert_predictions_full_text_5df03950348d@0.05,ensemble,,all,2010,22612,1832,20780,178,30.59810554803789,0.08101892800283035,0.9114427860696518,0.14881000731053529,0.13940737058265115,0.14372769947070307,0.9553450608930988,1.0,0.9771626297577855,706,739,685,0.9702549575070821,33,0,all_ensemble_micro_recall
ensemble_OR__prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc_0.15__manual_dataset_bert_predictions_full_text_5df03950348d_0.05,,pairwise_ensemble,mixed,mixed,False,739,,True,,OR,prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc@0.15,manual_dataset_bert_predictions_full_text_5df03950348d@0.05,ensemble,,all,2010,22612,1832,20780,178,30.59810554803789,0.08101892800283035,0.9114427860696518,0.14881000731053529,0.13940737058265115,0.14372769947070307,0.9553450608930988,1.0,0.9771626297577855,706,739,685,0.9702549575070821,33,0,all_ensemble_micro_recall
ensemble_OR__prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc_0.20__manual_dataset_bert_predictions_full_text_5df03950348d_0.05,,pairwise_ensemble,mixed,mixed,False,739,,True,,OR,prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc@0.20,manual_dataset_bert_predictions_full_text_5df03950348d@0.05,ensemble,,all,2010,22612,1832,20780,178,30.59810554803789,0.08101892800283035,0.9114427860696518,0.14881000731053529,0.13940737058265115,0.14372769947070307,0.9553450608930988,1.0,0.9771626297577855,706,739,685,0.9702549575070821,33,0,all_ensemble_micro_recall
ensemble_OR__prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc_0.25__manual_dataset_bert_predictions_full_text_5df03950348d_0.05,,pairwise_ensemble,mixed,mixed,False,739,,True,,OR,prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc@0.25,manual_dataset_bert_predictions_full_text_5df03950348d@0.05,ensemble,,all,2010,22612,1832,20780,178,30.59810554803789,0.08101892800283035,0.9114427860696518,0.14881000731053529,0.13940737058265115,0.14372769947070307,0.9553450608930988,1.0,0.9771626297577855,706,739,685,0.9702549575070821,33,0,all_ensemble_micro_recall
ensemble_OR__prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc_0.30__manual_dataset_bert_predictions_full_text_5df03950348d_0.05,,pairwise_ensemble,mixed,mixed,False,739,,True,,OR,prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc@0.30,manual_dataset_bert_predictions_full_text_5df03950348d@0.05,ensemble,,all,2010,22612,1832,20780,178,30.59810554803789,0.08101892800283035,0.9114427860696518,0.14881000731053529,0.13940737058265115,0.14372769947070307,0.9553450608930988,1.0,0.9771626297577855,706,739,685,0.9702549575070821,33,0,all_ensemble_micro_recall
ensemble_OR__manual_dataset_prompt_search_best_balanced_recall_v2_0.05__manual_dataset_bert_predictions_full_text_5df03950348d_0.05,,pairwise_ensemble,mixed,mixed,False,739,,True,,OR,manual_dataset_prompt_search_best_balanced_recall_v2@0.05,manual_dataset_bert_predictions_full_text_5df03950348d@0.05,ensemble,,all,2010,22613,1832,20781,178,30.599458728010827,0.08101534515544156,0.9114427860696518,0.1488039637737075,0.13938527235175022,0.143723844257105,0.9553450608930988,1.0,0.9771626297577855,706,739,685,0.9702549575070821,33,0,all_ensemble_micro_recall
ensemble_OR__manual_dataset_prompt_search_best_balanced_recall_v2_0.10__manual_dataset_bert_predictions_full_text_5df03950348d_0.05,,pairwise_ensemble,mixed,mixed,False,739,,True,,OR,manual_dataset_prompt_search_best_balanced_recall_v2@0.10,manual_dataset_bert_predictions_full_text_5df03950348d@0.05,ensemble,,all,2010,22613,1832,20781,178,30.599458728010827,0.08101534515544156,0.9114427860696518,0.1488039637737075,0.13938527235175022,0.143723844257105,0.9553450608930988,1.0,0.9771626297577855,706,739,685,0.9702549575070821,33,0,all_ensemble_micro_recall
ensemble_OR__prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc_0.05__manual_dataset_bert_predictions_full_text_5df03950348d_0.05,,pairwise_ensemble,mixed,mixed,False,739,,True,,OR,prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc@0.05,manual_dataset_bert_predictions_full_text_5df03950348d@0.05,ensemble,,all,2010,22613,1832,20781,178,30.599458728010827,0.08101534515544156,0.9114427860696518,0.1488039637737075,0.13938527235175022,0.143723844257105,0.9553450608930988,1.0,0.9771626297577855,706,739,685,0.9702549575070821,33,0,all_ensemble_micro_recall
ensemble_OR__prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc_0.10__manual_dataset_bert_predictions_full_text_5df03950348d_0.05,,pairwise_ensemble,mixed,mixed,False,739,,True,,OR,prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc@0.10,manual_dataset_bert_predictions_full_text_5df03950348d@0.05,ensemble,,all,2010,22613,1832,20781,178,30.599458728010827,0.08101534515544156,0.9114427860696518,0.1488039637737075,0.13938527235175022,0.143723844257105,0.9553450608930988,1.0,0.9771626297577855,706,739,685,0.9702549575070821,33,0,all_ensemble_micro_recall
ensemble_OR__manual_dataset_prompt_search_best_balanced_recall_v2_0.35__manual_dataset_bert_predictions_full_text_5df03950348d_0.05,,pairwise_ensemble,mixed,mixed,False,739,,True,,OR,manual_dataset_prompt_search_best_balanced_recall_v2@0.35,manual_dataset_bert_predictions_full_text_5df03950348d@0.05,ensemble,,all,2010,22577,1812,20765,198,30.550744248985115,0.08025867032821013,0.9014925373134328,0.14739496481880668,0.13858088995186257,0.142194460338493,0.9553450608930988,1.0,0.9771626297577855,706,739,680,0.9631728045325779,33,0,all_ensemble_micro_recall
ensemble_OR__manual_dataset_prompt_search_best_balanced_recall_v2_0.40__manual_dataset_bert_predictions_full_text_5df03950348d_0.05,,pairwise_ensemble,mixed,mixed,False,739,,True,,OR,manual_dataset_prompt_search_best_balanced_recall_v2@0.40,manual_dataset_bert_predictions_full_text_5df03950348d@0.05,ensemble,,all,2010,22577,1812,20765,198,30.550744248985115,0.08025867032821013,0.9014925373134328,0.14739496481880668,0.13858088995186257,0.142194460338493,0.9553450608930988,1.0,0.9771626297577855,706,739,680,0.9631728045325779,33,0,all_ensemble_micro_recall
ensemble_OR__manual_dataset_prompt_search_best_balanced_recall_v2_0.45__manual_dataset_bert_predictions_full_text_5df03950348d_0.05,,pairwise_ensemble,mixed,mixed,False,739,,True,,OR,manual_dataset_prompt_search_best_balanced_recall_v2@0.45,manual_dataset_bert_predictions_full_text_5df03950348d@0.05,ensemble,,all,2010,22577,1812,20765,198,30.550744248985115,0.08025867032821013,0.9014925373134328,0.14739496481880668,0.13858088995186257,0.142194460338493,0.9553450608930988,1.0,0.9771626297577855,706,739,680,0.9631728045325779,33,0,all_ensemble_micro_recall
