dataset_row_id,title,url,true_factors,pred_factors,tp_factors,fp_factors,fn_factors,true_count,pred_count,sample_f1,sample_jaccard,needs_review
435,В РФ планируют сделать распорядок дня школьников более сбалансированным,https://www.interfax.ru/russia/1030844,life_expectancy,mortality_rate,,mortality_rate,life_expectancy,1,1,0.0,0.0,True
441,Минобороны сообщило о трех сбитых дронах над Крымом,https://www.interfax.ru/russia/1009629,crime_count,,,,crime_count,1,0,0.0,0.0,True
444,Новые истцы вступили в дело о взыскании холдинга КДВ в доход РФ,https://www.interfax.ru/russia/1048450,enterprises_count,,,,enterprises_count,1,0,0.0,0.0,True
448,"Судебный процесс по возврату в госсобственность ""Саянскхимпласта"" начнется 13 мая",https://www.interfax.ru/russia/1022739,enterprises_count,crime_count,,crime_count,enterprises_count,1,1,0.0,0.0,True
459,Заявления Трампа по Газе могут повлиять на ход переговоров Израиля и ХАМАС,https://www.interfax.ru/world/1006553,crime_count,international_inflow,,international_inflow,crime_count,1,1,0.0,0.0,True
460,"Microsoft оштрафован на 3,5 млн рублей за нарушение законодательства России",https://www.interfax.ru/russia/1050039,crime_count,enterprises_count,,enterprises_count,crime_count,1,1,0.0,0.0,True
462,ВМС КНР вытеснили американский эсминец из спорной акватории в Южно-Китайском море,https://www.interfax.ru/world/1041989,crime_count,,,,crime_count,1,0,0.0,0.0,True
463,"Трамп 13 января приказал готовиться к удару по Ирану, но передумал из-за возражений",https://www.interfax.ru/world/1068090,crime_count,,,,crime_count,1,0,0.0,0.0,True
464,"РФ за 11 месяцев увеличила импорт рыбы из Чили на 40%, до $327 млн",https://www.interfax.ru/business/1064548,industrial_production_index,consumer_price_index,,consumer_price_index,industrial_production_index,1,1,0.0,0.0,True
465,Нефтегазовая Sinopec в I полугодии сократила чистую прибыль на 36%,https://www.interfax.ru/world/1043310,enterprises_count,industrial_production_index,,industrial_production_index,enterprises_count,1,1,0.0,0.0,True
473,Вэнс заявил о недопустимости создания Ираном ядерного оружия,https://www.interfax.ru/world/1073307,crime_count,,,,crime_count,1,0,0.0,0.0,True
478,"""Аэрофлот"" при открытии аэропортов юга мог бы перевезти в 2025 г. около 60 млн человек",https://www.interfax.ru/russia/1030552,enterprises_count,international_inflow,,international_inflow,enterprises_count,1,1,0.0,0.0,True
479,"Россияне в 2024 г. подали 606 тыс. заявлений на шенгенские визы, доля отказов - 7,5%",https://www.interfax.ru/russia/1026545,international_outflow,international_inflow,,international_inflow,international_outflow,1,1,0.0,0.0,True
483,Законопроект о заочной сделке с недвижимостью по биометрии принят в I чтении,https://www.interfax.ru/russia/1011905,housing_area_per_capita,enterprises_count,,enterprises_count,housing_area_per_capita,1,1,0.0,0.0,True
484,"В Кремле надеются, что заявления о ядерных испытаниях не скажутся на отношениях с США",https://www.interfax.ru/russia/1056508,crime_count,,,,crime_count,1,0,0.0,0.0,True
497,В США в I квартале производительность труда упала сильнее прогноза,https://www.interfax.ru/business/1029805,industrial_production_index,consumer_price_index;unemployment_rate,,consumer_price_index;unemployment_rate,industrial_production_index,1,2,0.0,0.0,True
502,Белый дом назвал продуктивными переговоры США и Украины в Саудовской Аравии,https://www.interfax.ru/world/1013116,crime_count,international_inflow,,international_inflow,crime_count,1,1,0.0,0.0,True
507,Чистая прибыль S7 в 2024 году упала на 34% при небольшом росте выручки и сокращении затрат,https://www.interfax.ru/business/1017623,enterprises_count,industrial_production_index,,industrial_production_index,enterprises_count,1,1,0.0,0.0,True
511,Беспилотник уничтожен в Ленинградской области,https://www.interfax.ru/russia/1043664,crime_count,,,,crime_count,1,0,0.0,0.0,True
512,На платформе подтверждения ИТ-компетенций получены уже более 36 тыс. сертификатов,https://www.interfax.ru/russia/1044728,unemployment_rate,,,,unemployment_rate,1,0,0.0,0.0,True
516,Роспотребнадзор не выявил в образцах рыбы из Черного моря несоответствия гигиеническим нормам,https://www.interfax.ru/russia/1004437,life_expectancy,air_pollution;wastewater_discharge,,air_pollution;wastewater_discharge,life_expectancy,1,2,0.0,0.0,True
519,В пострадавшем от взрыва газа доме под Тулой восстановили газоснабжение,https://www.interfax.ru/russia/1057045,housing_area_per_capita,crime_count,,crime_count,housing_area_per_capita,1,1,0.0,0.0,True
